tripinfo_arrival,tripinfo_arrivalLane,tripinfo_arrivalPos,tripinfo_arrivalSpeed,tripinfo_depart,tripinfo_departDelay,tripinfo_departLane,tripinfo_departPos,tripinfo_departSpeed,tripinfo_devices,tripinfo_duration,tripinfo_id,tripinfo_rerouteNo,tripinfo_routeLength,tripinfo_speedFactor,tripinfo_stopTime,tripinfo_timeLoss,tripinfo_vType,tripinfo_vaporized,tripinfo_waitingCount,tripinfo_waitingTime,emissions_CO2_abs,emissions_CO_abs,emissions_HC_abs,emissions_NOx_abs,emissions_PMx_abs,emissions_electricity_abs,emissions_fuel_abs
502.00,940158936#1_0,42.31,8.34,399.00,0.00,42492699#2_0,5.10,0.00,tripinfo_133 emissions_133 fcd_133,103.00,133,0,677.82,1.06,0.00,38.00,DEFAULT_VEHTYPE,,2,10.00,309340.270864,8098.277339,44.051019,130.047637,5.851773,0,98666.927526
507.00,305214684_0,67.40,11.53,345.00,0.00,-47861237_0,5.10,0.00,tripinfo_115 emissions_115 fcd_115,162.00,115,0,1202.95,0.92,0.00,62.64,DEFAULT_VEHTYPE,,1,44.00,431314.734991,11893.190258,63.968360,178.013939,7.915194,0,137572.590209
508.00,-972644144#1_0,71.12,12.99,273.00,0.00,940158936#1_0,5.10,0.00,tripinfo_91 emissions_91 fcd_91,235.00,91,0,1194.53,0.98,0.00,136.22,DEFAULT_VEHTYPE,,4,103.00,659236.144836,24408.092630,126.182414,281.683268,13.477096,0,210272.948789
509.00,559910546#4_1,0.20,7.51,288.00,0.00,337277984#1_0,5.10,0.00,tripinfo_96 emissions_96 fcd_96,221.00,96,0,1336.42,0.98,0.00,82.26,DEFAULT_VEHTYPE,,2,52.00,534935.214254,16548.149110,87.683707,223.037208,9.825333,0,170624.466050
510.00,42201277#0_0,62.32,7.99,414.00,0.00,-48202930_0,5.10,0.00,tripinfo_138 emissions_138 fcd_138,96.00,138,0,800.37,1.01,0.00,20.92,DEFAULT_VEHTYPE,,1,4.00,256844.609983,5244.655133,29.582149,103.057279,4.222136,0,81922.764543
512.00,285931678_0,100.10,6.26,177.00,0.00,42492699#1_0,5.10,0.00,tripinfo_59 emissions_59 fcd_59,335.00,59,0,1676.90,0.85,0.00,152.08,DEFAULT_VEHTYPE,,3,115.00,807038.118737,29193.265928,151.591007,341.036407,15.573604,0,257417.049994
517.00,60204530_0,331.36,13.62,387.00,0.00,337277984#5_0,5.10,0.00,tripinfo_129 emissions_129 fcd_129,130.00,129,0,1263.01,1.07,0.00,33.50,DEFAULT_VEHTYPE,,3,16.00,355671.027570,7105.202030,39.944896,139.853426,5.795532,0,113444.351059
522.00,48501815#1_0,44.35,14.84,366.00,0.00,305214685_0,0.20,0.00,tripinfo_122 emissions_122 fcd_122,156.00,122,0,465.72,1.10,0.00,124.65,DEFAULT_VEHTYPE,,3,100.00,487598.218253,21021.371636,107.202786,215.778886,11.009240,0,155527.226893
527.00,48866096_0,98.56,13.54,333.00,0.00,42201276#0_0,5.10,0.00,tripinfo_111 emissions_111 fcd_111,194.00,111,0,1430.08,1.02,0.00,65.10,DEFAULT_VEHTYPE,,3,35.00,516310.299501,13548.977792,73.521208,213.417283,9.397333,0,164682.437810
529.00,-972644144#0_0,280.48,13.36,429.00,0.00,542434369#2_0,0.20,0.00,tripinfo_143 emissions_143 fcd_143,100.00,143,0,717.20,0.99,0.00,48.56,DEFAULT_VEHTYPE,,1,34.00,301675.064167,8812.102937,46.914750,126.155228,5.856185,0,96222.536378
530.00,552654210_0,100.96,14.60,471.00,0.00,492443599#1_0,5.10,0.00,tripinfo_157 emissions_157 fcd_157,59.00,157,0,479.30,1.12,0.00,19.95,DEFAULT_VEHTYPE,,1,9.00,176496.851005,3954.499325,22.002870,72.558662,3.191292,0,56295.079290
531.00,42201278#0_0,84.15,8.01,330.00,0.00,894151134#1_0,1.43,0.00,tripinfo_110 emissions_110 fcd_110,201.00,110,0,1280.91,1.01,0.00,76.61,DEFAULT_VEHTYPE,,3,51.00,499965.699795,15511.711666,81.949870,206.440683,9.133370,0,159470.664287
551.00,542435211_0,0.20,21.18,501.00,0.00,547510537_0,5.10,0.00,tripinfo_167 emissions_167 fcd_167,50.00,167,0,304.27,1.02,0.00,26.03,DEFAULT_VEHTYPE,,1,14.00,197845.453875,5480.502899,29.642001,84.898153,4.077243,0,63104.479988
555.00,305214685_1,0.20,4.73,261.00,0.00,49577049#1_0,5.10,0.00,tripinfo_87 emissions_87 fcd_87,294.00,87,0,1111.31,0.94,0.00,195.31,DEFAULT_VEHTYPE,,4,153.00,822315.492418,34020.737856,174.063653,359.053463,17.757958,0,262290.610378
555.00,399285450#1_1,38.62,8.44,327.00,0.00,1023791772_0,3.94,0.00,tripinfo_109 emissions_109 fcd_109,228.00,109,0,734.26,1.04,0.00,152.25,DEFAULT_VEHTYPE,,6,115.00,612903.717569,26573.955030,135.290011,267.119003,13.053746,0,195496.328288
560.00,370601722#1_0,88.26,13.78,279.00,0.00,542435213_0,5.10,0.00,tripinfo_93 emissions_93 fcd_93,281.00,93,0,1749.16,1.03,0.00,130.88,DEFAULT_VEHTYPE,,6,76.00,796129.748614,23985.203712,127.512587,336.365353,15.541505,0,253934.439587
563.00,49582171_0,245.33,12.83,297.00,0.00,972644144#1_0,5.10,0.00,tripinfo_99 emissions_99 fcd_99,266.00,99,0,1761.58,1.01,0.00,110.98,DEFAULT_VEHTYPE,,4,64.00,751775.874216,21362.433167,114.330515,312.276602,13.962329,0,239787.303276
569.00,894151134#1_0,1.43,8.00,480.00,0.00,542435213_0,5.10,0.00,tripinfo_160 emissions_160 fcd_160,89.00,160,0,686.02,1.03,0.00,32.26,DEFAULT_VEHTYPE,,1,9.00,283739.765764,6487.265451,36.164480,120.224053,5.552357,0,90500.615209
572.00,42143918#11_0,81.88,7.09,378.00,0.00,-47861233_0,5.10,0.00,tripinfo_126 emissions_126 fcd_126,194.00,126,0,1026.69,0.97,0.00,78.38,DEFAULT_VEHTYPE,,2,57.00,469721.608381,16084.821428,83.983512,196.299688,8.699738,0,149824.645426
576.00,337277984#6_0,140.87,7.22,354.00,0.00,554582109#1_0,5.10,0.00,tripinfo_118 emissions_118 fcd_118,222.00,118,0,873.42,1.01,0.00,125.74,DEFAULT_VEHTYPE,,3,102.00,547464.236367,23122.212654,117.965944,236.893408,11.442270,0,174623.135740
587.00,334968591#2_0,7.31,7.40,384.00,0.00,-47861233_0,5.10,0.00,tripinfo_128 emissions_128 fcd_128,203.00,128,0,1128.71,0.89,0.00,64.23,DEFAULT_VEHTYPE,,1,43.00,447488.781129,14637.595352,76.890831,185.114504,7.911793,0,142733.118326
587.00,542435211_1,0.20,6.55,462.00,0.00,492470515#1_0,5.10,0.00,tripinfo_154 emissions_154 fcd_154,125.00,154,0,696.81,1.15,0.00,68.43,DEFAULT_VEHTYPE,,2,44.00,372139.126189,12269.641265,64.589245,160.422619,7.720818,0,118698.061559
588.00,552651836_0,90.67,7.59,390.00,0.00,552654210_0,5.10,0.00,tripinfo_130 emissions_130 fcd_130,198.00,130,0,886.09,1.01,0.00,112.71,DEFAULT_VEHTYPE,,3,84.00,542482.942731,20426.395421,105.660277,234.489774,11.295295,0,173032.737184
596.00,398532019#0_0,108.76,15.87,519.00,0.00,894151134#1_0,1.43,0.00,tripinfo_173 emissions_173 fcd_173,77.00,173,0,433.04,1.16,0.00,30.42,DEFAULT_VEHTYPE,,2,15.00,215114.183275,6343.799017,33.820941,90.375588,4.089924,0,68613.080394
598.00,542435212_1,24.60,13.31,516.00,0.00,399285452#0_0,5.10,0.00,tripinfo_172 emissions_172 fcd_172,82.00,172,0,483.66,1.11,0.00,30.98,DEFAULT_VEHTYPE,,1,18.00,220956.268828,6476.777290,34.601139,92.001675,4.015044,0,70476.654866
599.00,40668087#0_0,105.54,8.32,564.00,0.00,48201047_0,5.10,0.00,tripinfo_188 emissions_188 fcd_188,35.00,188,0,263.36,1.06,0.00,4.55,DEFAULT_VEHTYPE,,0,0.00,83597.925515,1773.480860,9.977174,33.266361,1.259570,0,26664.416027
602.00,42201276#0_0,84.91,8.55,525.00,0.00,940158936#0_0,5.10,0.00,tripinfo_175 emissions_175 fcd_175,77.00,175,0,423.21,1.13,0.00,31.78,DEFAULT_VEHTYPE,,1,24.00,188959.422176,6409.749482,33.523470,78.291884,3.393000,0,60271.485072
603.00,60204530_0,331.36,15.05,363.00,0.00,42195044#4_0,5.10,0.00,tripinfo_121 emissions_121 fcd_121,240.00,121,0,1362.30,1.12,0.00,136.08,DEFAULT_VEHTYPE,,4,109.00,661938.291123,24130.996061,125.026447,279.789881,13.325819,0,211134.924991
604.00,554582109#2_0,0.20,5.79,460.00,1.00,398532019#0_0,5.10,0.00,tripinfo_153 emissions_153 fcd_153,144.00,153,0,893.44,1.06,0.00,52.34,DEFAULT_VEHTYPE,,2,26.00,392389.287856,11188.257050,60.069539,165.732888,7.533026,0,125156.632636
606.00,48202925#0_0,3.31,7.73,602.00,20.00,65107406#2_0,0.20,0.00,tripinfo_194 emissions_194 fcd_194,4.00,194,0,16.99,0.91,0.00,3.07,DEFAULT_VEHTYPE,,0,0.00,18610.413688,528.152214,2.843565,8.114517,0.383912,0,5935.946602
610.00,389741418_1,38.69,13.34,495.00,0.00,49577049#2_0,5.10,0.00,tripinfo_165 emissions_165 fcd_165,115.00,165,0,648.29,1.01,0.00,57.52,DEFAULT_VEHTYPE,,1,44.00,318212.154839,10646.632071,55.619175,133.579803,6.166130,0,101498.044200
615.00,1023791771#0_0,49.91,6.51,468.00,0.00,337277984#1_0,5.10,0.00,tripinfo_156 emissions_156 fcd_156,147.00,156,0,735.95,0.82,0.00,38.65,DEFAULT_VEHTYPE,,1,24.00,301571.455394,10530.140656,54.773429,123.440850,5.035336,0,96191.356157
631.00,542434369#2_1,0.20,2.33,339.00,0.00,42195044#0_0,5.10,0.00,tripinfo_113 emissions_113 fcd_113,292.00,113,0,1419.00,0.89,0.00,140.37,DEFAULT_VEHTYPE,,5,105.00,705352.440639,26541.710509,137.122882,298.762710,13.759411,0,224983.360035
632.00,492470515#0_1,0.20,6.14,258.00,0.00,42143918#3_0,5.10,0.00,tripinfo_86 emissions_86 fcd_86,374.00,86,0,1373.48,0.97,0.00,204.06,DEFAULT_VEHTYPE,,6,168.00,864678.510117,37894.577482,192.521342,371.838368,17.559817,0,275805.475806
644.00,42195044#4_0,94.23,8.07,543.00,0.00,42492699#1_0,5.10,0.00,tripinfo_181 emissions_181 fcd_181,101.00,181,0,613.59,1.04,0.00,29.51,DEFAULT_VEHTYPE,,1,18.00,226087.962679,6817.283090,36.205470,92.378666,3.813711,0,72113.913782
645.00,1023791771#4_0,26.20,8.67,351.00,0.00,334968591#2_0,5.10,0.00,tripinfo_117 emissions_117 fcd_117,294.00,117,0,1455.50,1.06,0.00,171.05,DEFAULT_VEHTYPE,,4,138.00,780818.353962,30477.779682,156.758625,334.877937,16.158721,0,249054.154924
645.00,552651836_0,90.67,7.76,447.00,0.00,-47861236_0,5.10,0.00,tripinfo_149 emissions_149 fcd_149,198.00,149,0,1151.47,0.94,0.00,91.78,DEFAULT_VEHTYPE,,2,72.00,497426.051510,17246.739285,89.905139,209.686495,9.693006,0,158661.066679
652.00,604749597_0,56.51,11.55,408.00,0.00,48201047_0,5.10,0.00,tripinfo_136 emissions_136 fcd_136,244.00,136,0,1156.50,0.87,0.00,116.72,DEFAULT_VEHTYPE,,3,85.00,585402.530973,21941.802995,113.486518,249.404557,11.646368,0,186723.130013
655.00,303057278_0,7.53,12.23,531.00,0.00,894151134#2_0,5.10,0.00,tripinfo_177 emissions_177 fcd_177,124.00,177,0,553.37,1.14,0.00,65.65,DEFAULT_VEHTYPE,,2,39.00,326031.109206,11651.748179,60.654231,140.159079,6.577952,0,103992.111790
660.00,559910546#0_1,0.20,5.92,426.00,0.00,42143918#6_0,5.10,0.00,tripinfo_142 emissions_142 fcd_142,234.00,142,0,1344.02,1.00,0.00,106.70,DEFAULT_VEHTYPE,,4,73.00,599306.060926,19954.152410,104.739201,252.052499,11.437580,0,191156.834647
673.00,42141326#11_0,112.14,8.62,369.00,0.00,334968591#3_0,5.10,0.00,tripinfo_123 emissions_123 fcd_123,304.00,123,0,1669.83,1.06,0.00,127.79,DEFAULT_VEHTYPE,,4,89.00,748023.839611,25306.135444,132.440707,313.201725,13.975825,0,238592.939471
678.00,399285452#3_0,41.55,7.71,540.00,0.00,48501815#3_0,0.20,0.00,tripinfo_180 emissions_180 fcd_180,138.00,180,0,446.07,0.97,0.00,92.02,DEFAULT_VEHTYPE,,3,72.00,357491.338064,15736.579450,79.981839,156.714122,7.759698,0,114028.079513
679.00,559910546#5_1,0.20,8.35,497.00,20.00,1023791772_0,3.94,0.00,tripinfo_159 emissions_159 fcd_159,182.00,159,0,634.25,1.01,0.00,113.63,DEFAULT_VEHTYPE,,5,77.00,479031.356360,20072.343539,102.547815,208.892566,10.183562,0,152794.960088
679.00,-48202929#0_0,93.94,13.15,627.00,0.00,542434369#3_0,5.10,0.00,tripinfo_209 emissions_209 fcd_209,52.00,209,0,486.04,1.03,0.00,11.91,DEFAULT_VEHTYPE,,0,0.00,178265.331033,3089.307738,18.267828,74.332367,3.324793,0,56858.447611
690.00,399285450#2_1,310.05,8.62,570.00,0.00,48501815#1_0,5.10,0.00,tripinfo_190 emissions_190 fcd_190,120.00,190,0,601.36,1.12,0.00,65.85,DEFAULT_VEHTYPE,,2,46.00,320742.151872,11532.590795,59.979064,136.742343,6.387064,0,102305.312134
693.00,399285450#2_0,310.05,6.77,405.00,0.00,49577311#0_0,5.10,0.00,tripinfo_135 emissions_135 fcd_135,288.00,135,0,1957.60,0.93,0.00,106.20,DEFAULT_VEHTYPE,,2,64.00,732551.536555,20840.669906,111.768331,304.322880,13.517842,0,233655.614472
693.00,42201278#1_0,66.83,7.59,453.00,0.00,518706138#1_0,5.10,0.00,tripinfo_151 emissions_151 fcd_151,240.00,151,0,1626.37,1.03,0.00,93.07,DEFAULT_VEHTYPE,,3,60.00,640248.540743,18178.371036,97.325817,264.466524,11.711222,0,204214.636421
693.00,48583899#1_0,108.38,7.73,486.00,0.00,-389741418_0,5.10,0.00,tripinfo_162 emissions_162 fcd_162,207.00,162,0,1220.31,0.96,0.00,101.29,DEFAULT_VEHTYPE,,3,77.00,530534.779276,18198.711197,95.037482,222.966288,10.295044,0,169221.519199
698.00,60204530_0,331.36,13.78,489.00,0.00,399285452#1_0,5.10,0.00,tripinfo_163 emissions_163 fcd_163,209.00,163,0,1890.12,1.04,0.00,64.09,DEFAULT_VEHTYPE,,1,42.00,594107.761480,13292.349243,73.637408,238.637010,10.226685,0,189496.086685
707.00,40668087#1_0,120.97,6.91,612.00,0.00,45421575#2_0,5.10,0.00,tripinfo_204 emissions_204 fcd_204,95.00,204,0,694.17,0.91,0.00,17.56,DEFAULT_VEHTYPE,,0,0.00,231399.867153,4967.688926,27.951811,94.206866,3.836226,0,73807.012873
710.00,398532019#2_0,151.13,14.54,592.00,1.00,-1023791772_0,3.94,0.00,tripinfo_197 emissions_197 fcd_197,118.00,197,0,694.90,1.08,0.00,53.62,DEFAULT_VEHTYPE,,3,36.00,300881.779471,9972.518444,52.129495,125.531734,5.774366,0,95970.310774
721.00,49577311#1_0,41.23,12.77,504.00,0.00,334968130#1_0,0.20,0.00,tripinfo_168 emissions_168 fcd_168,217.00,168,0,1400.83,1.00,0.00,87.23,DEFAULT_VEHTYPE,,3,49.00,608661.483673,17302.460924,92.847589,254.596410,11.420482,0,194139.209539
724.00,893252088_0,60.86,14.87,648.00,0.00,300069416#0_0,5.10,0.00,tripinfo_216 emissions_216 fcd_216,76.00,216,0,793.26,1.14,0.00,16.34,DEFAULT_VEHTYPE,,0,0.00,297926.434289,4810.657127,28.849485,124.171789,5.606451,0,95024.565853
725.00,48909342#5_0,98.78,11.61,642.00,0.00,48909342#0_0,5.10,0.00,tripinfo_214 emissions_214 fcd_214,83.00,214,0,938.59,0.90,0.00,6.95,DEFAULT_VEHTYPE,,0,0.00,202490.719565,2110.121861,13.954437,74.987408,2.580676,0,64585.818927
731.00,542435212_1,24.60,12.59,492.00,0.00,49577049#0_0,5.10,0.00,tripinfo_164 emissions_164 fcd_164,239.00,164,0,1168.77,1.23,0.00,159.71,DEFAULT_VEHTYPE,,3,112.00,755449.360692,26744.677432,139.338055,326.812551,16.045512,0,240960.087655
732.00,1023791771#1_0,24.37,8.54,498.00,0.00,492470513#0_0,5.10,0.00,tripinfo_166 emissions_166 fcd_166,234.00,166,0,905.22,1.12,0.00,145.81,DEFAULT_VEHTYPE,,4,106.00,613158.289005,25079.786337,128.521833,266.700368,12.974965,0,195576.666942
733.00,552651836_0,90.67,7.67,483.00,0.00,49577049#2_0,5.10,0.00,tripinfo_161 emissions_161 fcd_161,250.00,161,0,1378.78,1.07,0.00,131.26,DEFAULT_VEHTYPE,,4,96.00,685620.185332,24116.535818,125.740248,292.801717,13.860948,0,218687.865821
736.00,1023791771#3_0,70.84,5.78,528.00,0.00,65107406#1_0,0.20,0.00,tripinfo_176 emissions_176 fcd_176,208.00,176,0,825.79,0.73,0.00,99.20,DEFAULT_VEHTYPE,,2,74.00,474569.151335,19327.209180,99.001034,204.120233,9.605784,0,151371.840793
739.00,48500733_0,80.56,13.49,549.00,0.00,337277984#2_0,5.10,0.00,tripinfo_183 emissions_183 fcd_183,190.00,183,0,1004.14,1.00,0.00,73.52,DEFAULT_VEHTYPE,,2,46.00,445935.527929,14988.639137,78.534110,186.976482,8.276358,0,142237.497854
741.00,42201276#3_0,466.37,8.75,450.00,0.00,559910546#1_0,5.10,0.00,tripinfo_150 emissions_150 fcd_150,291.00,150,0,1988.85,1.10,0.00,110.81,DEFAULT_VEHTYPE,,2,82.00,744632.987299,22053.411054,117.219998,305.839981,13.418457,0,237510.066268
742.00,118664583#0_1,99.28,19.90,456.00,0.00,1023791771#4_0,5.10,0.00,tripinfo_152 emissions_152 fcd_152,286.00,152,0,1483.18,1.02,0.00,151.97,DEFAULT_VEHTYPE,,6,102.00,802424.289544,27488.133489,143.766937,342.944594,16.186949,0,255943.652177
742.00,337277984#6_0,140.87,6.59,636.00,0.00,42143918#8_0,5.10,0.00,tripinfo_212 emissions_212 fcd_212,106.00,212,0,478.09,0.94,0.00,44.06,DEFAULT_VEHTYPE,,2,29.00,236320.682297,9090.786388,46.818121,99.586620,4.442081,0,75378.507184
749.00,-389741416_0,2.47,14.33,639.00,0.00,47861236_0,5.10,0.00,tripinfo_213 emissions_213 fcd_213,110.00,213,0,810.21,1.09,0.00,43.18,DEFAULT_VEHTYPE,,1,28.00,331486.463542,8875.520191,47.941948,137.996950,6.285998,0,105730.829768
751.00,389741418_0,38.69,11.37,534.00,0.00,894151134#0_0,5.10,0.00,tripinfo_178 emissions_178 fcd_178,217.00,178,0,1209.69,0.89,0.00,90.80,DEFAULT_VEHTYPE,,2,65.00,518711.861461,17641.885625,92.269946,217.920413,9.892734,0,165450.468557
756.00,305215243_0,256.11,12.70,513.00,0.00,-389741418_0,5.10,0.00,tripinfo_171 emissions_171 fcd_171,243.00,171,0,1607.82,0.95,0.00,107.55,DEFAULT_VEHTYPE,,2,81.00,625688.871043,19591.918877,103.445582,258.359123,11.542970,0,199571.791832
757.00,49577049#1_0,61.60,11.60,657.00,0.00,42143918#10_0,5.10,0.00,tripinfo_219 emissions_219 fcd_219,100.00,219,0,773.56,0.92,0.00,25.59,DEFAULT_VEHTYPE,,2,5.00,284164.649893,6220.812064,34.893861,116.751792,4.965456,0,90636.631947
763.00,42141326#4_1,8.27,8.58,579.00,0.00,-972644144#1_0,5.10,0.00,tripinfo_193 emissions_193 fcd_193,184.00,193,0,1225.45,1.08,0.00,82.95,DEFAULT_VEHTYPE,,2,43.00,540714.967522,15172.933792,81.642685,227.569090,10.406039,0,172466.525323
766.00,42201278#0_0,84.15,7.66,546.00,0.00,416775490#1_0,0.20,0.00,tripinfo_182 emissions_182 fcd_182,220.00,182,0,1342.50,0.96,0.00,105.77,DEFAULT_VEHTYPE,,3,71.00,584229.786654,18814.478749,98.884338,244.713604,11.225838,0,186347.629909
767.00,42195044#5_0,100.10,7.98,609.00,0.00,-48202921_0,5.10,0.00,tripinfo_203 emissions_203 fcd_203,158.00,203,0,705.79,1.05,0.00,95.03,DEFAULT_VEHTYPE,,3,63.00,415970.717858,16155.165633,83.120111,178.353998,8.495636,0,132680.354169
768.00,559910546#4_1,0.20,7.34,552.00,0.00,-1023791772_0,3.94,0.00,tripinfo_184 emissions_184 fcd_184,216.00,184,0,638.39,1.07,0.00,150.93,DEFAULT_VEHTYPE,,6,107.00,557347.390533,25270.483489,128.062664,244.315125,12.091271,0,177776.120997
768.00,48501815#2_0,0.20,7.83,555.00,0.00,42195044#8_0,5.10,0.00,tripinfo_185 emissions_185 fcd_185,213.00,185,0,660.65,0.93,0.00,136.93,DEFAULT_VEHTYPE,,5,103.00,533260.217833,24081.038049,122.070178,233.253111,11.461173,0,170093.123853
774.00,-47861236_0,25.30,12.78,651.00,0.00,42195044#3_0,5.10,0.00,tripinfo_217 emissions_217 fcd_217,123.00,217,0,1034.73,0.96,0.00,18.79,DEFAULT_VEHTYPE,,0,0.00,323813.740659,5820.570308,33.876120,129.796412,5.176013,0,103282.778302
780.00,399285450#2_0,310.05,7.30,373.00,1.00,48202922_0,5.10,0.00,tripinfo_124 emissions_124 fcd_124,407.00,124,0,1554.48,0.96,0.00,215.36,DEFAULT_VEHTYPE,,7,170.00,952628.138265,40546.557151,206.602206,408.580815,19.179420,0,303858.086250
787.00,334968591#1_0,88.32,8.32,465.00,0.00,559910546#0_0,0.20,0.00,tripinfo_155 emissions_155 fcd_155,322.00,155,0,1597.53,1.03,0.00,176.57,DEFAULT_VEHTYPE,,3,146.00,833418.449181,31862.990034,164.164419,354.125068,16.665415,0,265831.975999
794.00,42141326#7_1,6.07,7.69,537.00,0.00,-48866096_0,5.10,0.00,tripinfo_179 emissions_179 fcd_179,257.00,179,0,1384.64,1.00,0.00,125.17,DEFAULT_VEHTYPE,,2,86.00,679649.659761,23193.530052,121.365969,288.310040,13.326892,0,216783.456596
794.00,42492699#2_1,43.09,8.63,666.00,0.00,554582109#1_0,5.10,0.00,tripinfo_222 emissions_222 fcd_222,128.00,222,0,939.37,1.08,0.00,41.33,DEFAULT_VEHTYPE,,1,22.00,344670.430374,8895.020950,48.255236,142.163994,6.224963,0,109936.076414
801.00,42201276#3_0,466.37,9.07,672.00,0.00,49582170_0,5.10,0.00,tripinfo_224 emissions_224 fcd_224,129.00,224,0,1050.02,1.10,0.00,15.95,DEFAULT_VEHTYPE,,0,0.00,270737.412868,5005.723608,28.913512,105.146946,3.734072,0,86354.426032
807.00,559164160_0,113.06,7.94,603.00,0.00,42143918#3_0,5.10,0.00,tripinfo_201 emissions_201 fcd_201,204.00,201,0,1532.32,0.99,0.00,18.43,DEFAULT_VEHTYPE,,0,0.00,379419.325919,7841.562548,44.211419,146.605388,5.033869,0,121020.326404
811.00,940158936#1_0,42.31,8.73,660.00,0.00,48202921_0,5.10,0.00,tripinfo_220 emissions_220 fcd_220,151.00,220,0,911.18,1.09,0.00,66.90,DEFAULT_VEHTYPE,,1,40.00,396198.796736,12183.298075,64.577150,166.365478,7.523340,0,126372.391293
814.00,48202925#0_1,3.31,8.44,741.00,0.00,399285452#2_0,5.10,0.00,tripinfo_247 emissions_247 fcd_247,73.00,247,0,504.80,0.84,0.00,24.05,DEFAULT_VEHTYPE,,2,7.00,191783.993916,4932.324408,26.916166,79.701353,3.480914,0,61171.384281
815.00,300069417#1_0,29.69,11.32,606.00,0.00,492470515#1_0,5.10,0.00,tripinfo_202 emissions_202 fcd_202,209.00,202,0,1599.03,1.13,0.00,69.30,DEFAULT_VEHTYPE,,3,35.00,577881.172062,14463.799268,79.079877,238.610411,10.512460,0,184320.656353
821.00,398531209_0,2.29,4.60,687.00,0.00,45421575#0_0,5.10,0.00,tripinfo_229 emissions_229 fcd_229,134.00,229,0,911.86,0.92,0.00,56.06,DEFAULT_VEHTYPE,,1,30.00,373448.819959,10279.176449,55.414638,155.692065,6.983945,0,119115.408150
822.00,-389741419_0,106.76,12.92,622.00,1.00,303057278_0,5.10,0.00,tripinfo_207 emissions_207 fcd_207,200.00,207,0,1068.25,1.00,0.00,103.02,DEFAULT_VEHTYPE,,2,69.00,544847.543362,18703.520411,97.738455,231.663877,10.801446,0,173786.440660
824.00,42201276#3_0,466.37,6.18,588.00,0.00,389741419_0,5.10,0.00,tripinfo_196 emissions_196 fcd_196,236.00,196,0,1239.15,0.88,0.00,84.12,DEFAULT_VEHTYPE,,2,56.00,497923.424681,17502.848146,91.145492,208.706432,9.236938,0,158820.272255
832.00,118664583#0_0,99.28,20.91,747.00,0.00,42143918#12_0,5.10,0.00,tripinfo_249 emissions_249 fcd_249,85.00,249,0,437.66,1.03,0.00,51.59,DEFAULT_VEHTYPE,,2,36.00,307424.686410,10031.303660,52.866227,133.097210,6.523054,0,98056.439288
834.00,42195044#6_0,43.35,7.25,684.00,0.00,48909342#3_0,5.10,0.00,tripinfo_228 emissions_228 fcd_228,150.00,228,0,874.29,0.94,0.00,64.21,DEFAULT_VEHTYPE,,1,44.00,357215.684192,11806.244089,61.866501,148.818194,6.647926,0,113938.958126
836.00,42141326#14_0,112.33,8.88,574.00,1.00,398532019#0_0,5.10,0.00,tripinfo_191 emissions_191 fcd_191,262.00,191,0,1973.15,1.18,0.00,86.71,DEFAULT_VEHTYPE,,2,52.00,698337.401777,17821.741658,97.198960,286.642707,12.427707,0,222741.857166
843.00,48202930_1,100.29,7.98,633.00,0.00,300069417#2_0,5.10,0.00,tripinfo_211 emissions_211 fcd_211,210.00,211,0,1095.50,0.98,0.00,110.39,DEFAULT_VEHTYPE,,3,84.00,554973.370948,20215.530367,104.735125,236.501514,11.196620,0,177016.760871
845.00,42141326#5_0,102.49,6.70,645.00,0.00,-48202930_0,5.10,0.00,tripinfo_215 emissions_215 fcd_215,200.00,215,0,1060.18,0.89,0.00,79.96,DEFAULT_VEHTYPE,,2,60.00,459534.885896,16062.772820,83.702745,191.955377,8.543644,0,146575.646109
846.00,424074247_0,33.09,13.44,732.00,0.00,42201276#1_0,5.10,0.00,tripinfo_244 emissions_244 fcd_244,114.00,244,0,827.47,1.07,0.00,41.31,DEFAULT_VEHTYPE,,1,19.00,346252.258717,8732.907589,47.878808,146.032420,6.643086,0,110440.047804
848.00,42492699#3_1,32.35,9.27,585.00,0.00,559910546#1_0,5.10,0.00,tripinfo_195 emissions_195 fcd_195,263.00,195,0,1388.88,1.14,0.00,153.63,DEFAULT_VEHTYPE,,3,124.00,762074.205494,27734.084062,143.996805,327.242151,15.879853,0,243074.032412
848.00,398532019#2_0,151.13,14.71,690.00,0.00,-47861236_0,5.10,0.00,tripinfo_230 emissions_230 fcd_230,158.00,230,0,1145.45,1.08,0.00,80.40,DEFAULT_VEHTYPE,,2,58.00,476023.370693,14495.240706,76.792180,198.969393,9.347818,0,151833.130770
855.00,48583900_0,205.72,13.82,675.00,0.00,559910546#0_0,0.20,0.00,tripinfo_225 emissions_225 fcd_225,180.00,225,0,982.75,1.03,0.00,88.25,DEFAULT_VEHTYPE,,2,66.00,478226.493409,16520.761307,86.250048,202.825219,9.474164,0,152536.861339
856.00,42141326#12_0,102.81,7.10,522.00,0.00,45421576#0_0,5.10,0.00,tripinfo_174 emissions_174 fcd_174,334.00,174,0,1911.55,0.94,0.00,124.71,DEFAULT_VEHTYPE,,2,85.00,785054.640160,25366.684161,133.566500,329.301959,14.684000,0,250403.632120
